covidtrialID,drugOMOPID
NCT04533399,4144375
NCT04533399,4008249
NCT04533399,4179735
NCT04533399,4451576
NCT04525820,19009405
NCT04537585,429709
NCT04537585,407799
NCT04537585,35807195
NCT04542694,32765
NCT04516811,4008249
NCT04529499,19025274
NCT04529499,35804629
NCT04529499,4299658
NCT04529499,1777087
NCT04529499,1792515
NCT04529499,4125861
NCT04529499,173817
NCT04529499,902938
NCT04529499,43532444
NCT04529499,19052489
NCT04529499,4194767
NCT04529499,4242843
NCT04529499,32765
NCT04529499,4148887
NCT04520880,4008249
NCT04493242,1518254
NCT04493242,40171288
NCT04493242,1777087
NCT04517006,41894956
NCT04550351,40034345
NCT04550351,42898412
NCT04550351,443209
NCT04550351,2008354
NCT04550351,42800027
NCT04550351,4253598
NCT04550351,4253604
NCT04550351,722871
NCT04550351,35804629
NCT04550351,724077
NCT04550351,40767375
NCT04550351,21601137
NCT04550351,4008249
NCT04550351,35941211
NCT04550351,35807483
NCT04509973,723814
NCT04509973,1518254
NCT04492475,19052489
NCT04492475,713196
NCT04492475,1344143
NCT04492475,19117912
NCT04492475,35804629
NCT04492475,4253601
NCT04492475,1304107
NCT04492475,40485444
NCT04492475,43531866
NCT04492475,44818461
NCT04492475,40171288
NCT04492475,4300535
NCT04499677,4132252
NCT04499677,32765
NCT04499677,173817
NCT04499677,140641
NCT04499677,931973
NCT04499677,2000086
NCT04025580,4195541
NCT04025580,4153302
NCT04025580,42903936
NCT04025580,44806815
NCT04025580,4076516
NCT04025580,4123462
NCT04025580,42903913
NCT04025580,40796107
NCT04025580,42800027
NCT04025580,4049795
NCT04025580,4008249
NCT04025580,413266
NCT04025580,431916
NCT04025580,45769428
NCT04025580,19009874
NCT04025580,4218741
NCT04025580,718583
NCT04025580,4138464
NCT04515108,358034
NCT04498377,21605291
NCT04498377,35804629
NCT04498377,724082
NCT04498377,4253598
NCT04498377,4242843
NCT04527224,4052536
NCT04527224,45768802
NCT04527224,4024511
NCT04527224,21603907
NCT04527224,4138659
NCT04535778,38003475
NCT04554992,413266
NCT04509947,4076516
NCT04509947,413266
NCT04520620,1301025
NCT04520620,1367571
NCT04557046,4029802
NCT04557046,45882403
NCT04495101,19025274
NCT04495101,4103791
NCT04495101,3739372
NCT04495101,19006871
NCT04495101,1169352
NCT04495101,15636
NCT04495101,429709
NCT04511650,4173442
NCT04511650,19025274
NCT04511650,19052489
NCT04511650,42539534
NCT04511650,1516766
NCT04511650,1378382
NCT04511650,159218
NCT04511650,4306811
NCT04511650,1332418
NCT04511650,939259
NCT04511650,4290025
NCT04511650,1304107
NCT04511650,991876
NCT04511650,1746244
NCT04511650,1316262
NCT04511650,708298
NCT04511650,1154161
NCT04511650,4306333
NCT04511650,1558242
NCT04511650,751412
NCT04511650,985708
NCT04517396,1551803
NCT04517396,1310149
NCT04517396,19008106
NCT04517396,1597756
NCT04517396,19010482
NCT04517396,950637
NCT04517396,4046883
NCT04519125,4194767
NCT04519125,1745072
NCT04519125,1118084
NCT04519125,11243
NCT04519125,117748
NCT04519125,1115008
NCT04519125,19069425
NCT04519125,114681
NCT04519125,1309944
NCT04519125,1760616
NCT04519125,1790868
NCT04519125,1786621
NCT04519125,17505
NCT04519125,45892419
NCT04519125,1746114
NCT04519125,1836391
NCT04519125,1707687
NCT04519125,1757803
NCT04519125,4577502
NCT04519125,44785094
NCT04519125,36249204
NCT04519125,956874
NCT04519125,1373928
NCT04519125,46275719
NCT04519125,1307863
NCT04519125,35804629
NCT04519125,1377141
NCT04519125,43560385
NCT04519125,1704183
NCT04519125,1736971
NCT04519125,1724869
NCT04519125,1727223
NCT04519125,4287422
NCT04519125,1748921
NCT04519125,1756831
NCT04519125,1711523
NCT04519125,19010482
NCT04519125,190689
NCT04519125,19034726
NCT04519125,950637
NCT04519125,929435
NCT04519125,74153
NCT04519125,1151422
NCT04519125,75974
NCT04519125,952004
NCT04534725,4325686
NCT04534725,19052489
NCT04534725,40217225
NCT04534725,35807211
NCT04534725,40171288
NCT04534725,35807409
NCT04534725,1114375
NCT04534725,35807197
NCT04534725,44507848
NCT04534725,35807211
NCT04534725,21601607
NCT04534725,1518254
NCT04534725,1777087
NCT04534725,40100282
NCT04534725,1308432
NCT04534725,722871
NCT04534725,1734104
